indicator,indicator_label,area_code,area_name,area_level,pref_code,pref_name,time_code,time_name,year,cat_code,cat_name,unit,value,value_raw
age_bands,年齢5歳階級別人口,01228,北海道 深川市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,58.2,58.2
age_bands,年齢5歳階級別人口,01228,北海道 深川市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,59.8,59.8
age_bands,年齢5歳階級別人口,01229,北海道 富良野市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,49.0,49.0
age_bands,年齢5歳階級別人口,01229,北海道 富良野市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,51.4,51.4
age_bands,年齢5歳階級別人口,01229,北海道 富良野市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,53.6,53.6
age_bands,年齢5歳階級別人口,01230,北海道 登別市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,51.5,51.5
age_bands,年齢5歳階級別人口,01230,北海道 登別市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,53.5,53.5
age_bands,年齢5歳階級別人口,01230,北海道 登別市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,54.6,54.6
age_bands,年齢5歳階級別人口,01231,北海道 恵庭市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,43.3,43.3
age_bands,年齢5歳階級別人口,01231,北海道 恵庭市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,45.9,45.9
age_bands,年齢5歳階級別人口,01231,北海道 恵庭市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,48.1,48.1
age_bands,年齢5歳階級別人口,01233,北海道 伊達市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,52.7,52.7
age_bands,年齢5歳階級別人口,01233,北海道 伊達市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,54.1,54.1
age_bands,年齢5歳階級別人口,01233,北海道 伊達市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,56.0,56.0
age_bands,年齢5歳階級別人口,01234,北海道 北広島市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,46.9,46.9
age_bands,年齢5歳階級別人口,01234,北海道 北広島市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,50.2,50.2
age_bands,年齢5歳階級別人口,01234,北海道 北広島市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,52.5,52.5
age_bands,年齢5歳階級別人口,01235,北海道 石狩市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,47.9,47.9
age_bands,年齢5歳階級別人口,01235,北海道 石狩市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,50.4,50.4
age_bands,年齢5歳階級別人口,01235,北海道 石狩市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,51.8,51.8
age_bands,年齢5歳階級別人口,01236,北海道 北斗市,city,01,,2010100000,2010年度,2010,00001|A1231,観測値|A1231_年齢中位数,歳,45.2,45.2
age_bands,年齢5歳階級別人口,01236,北海道 北斗市,city,01,,2015100000,2015年度,2015,00001|A1231,観測値|A1231_年齢中位数,歳,47.9,47.9
age_bands,年齢5歳階級別人口,01236,北海道 北斗市,city,01,,2020100000,2020年度,2020,00001|A1231,観測値|A1231_年齢中位数,歳,50.5,50.5
