area_code,area_name,pref_name,area_level,pop_1980,pop_2000,pop_2010,pop_2020,pop_latest,pop_latest_year,pop_chg_1980_2020,pop_chg_2000_2020,pop_2030,pop_2040,pop_2050,pop_chg_2020_2050,households_2000,households_2020,households_chg_2000_2020,avg_household_size_2020,single_household_share_2020,young_2020,working_2020,old_2020,aging_rate_2020,old_2050_raw,aging_rate_2050,social_change,social_change_year,natural_change,natural_change_year,consumption_month,housing_cost_month,consumption_year
01236,北海道 北斗市,,city,39096.0,46804.0,48032.0,44302.0,44302.0,2020,13.315940249641912,-5.345696948978718,38479.0,33108.0,27360.0,-38.242065820956164,16514.0,18261.0,10.578902749182518,2.3364547396090027,28.892174579705383,5444.0,25434.0,13332.0,30.09344950566566,13334.0,48.735380116959064,-412.0,2024,-479.0,2023,,,
01303,北海道 当別町,,city,17316.0,20778.0,18766.0,15916.0,15916.0,2020,-8.085008085008083,-23.39974973529695,13457.0,11381.0,9106.0,-42.78713244533803,7713.0,7268.0,-5.76948009853494,2.1309851403412217,35.787011557512386,1178.0,8983.0,5553.0,34.88941945212365,4895.0,53.75576542938722,-36.0,2024,-175.0,2023,,,
01304,北海道 新篠津村,,city,4144.0,3940.0,3515.0,3044.0,3044.0,2020,-26.54440154440154,-22.74111675126903,2580.0,2136.0,1718.0,-43.56110381077529,1163.0,1038.0,-10.748065348237311,2.544315992292871,27.552986512524086,300.0,1591.0,1142.0,37.51642575558476,906.0,52.73573923166472,-27.0,2024,-56.0,2023,,,
01331,北海道 松前町,,city,17524.0,11108.0,8748.0,6260.0,6260.0,2020,-64.27756220041087,-43.64422038170688,4476.0,3010.0,1939.0,-69.02555910543131,4364.0,3186.0,-26.993583868010994,1.881669805398619,42.404268675455114,377.0,2611.0,3266.0,52.17252396166134,1262.0,65.08509541000515,-61.0,2024,-154.0,2023,,,
01332,北海道 福島町,,city,11613.0,6795.0,5114.0,3794.0,3794.0,2020,-67.32971669680529,-44.16482707873436,2795.0,1959.0,1293.0,-65.91987348444913,2506.0,1858.0,-25.85794094173982,2.0005382131324003,37.94402583423035,228.0,1711.0,1851.0,48.78755930416447,836.0,64.65583913379737,-7.0,2024,-79.0,2023,,,
01333,北海道 知内町,,city,7363.0,5832.0,5074.0,4167.0,4167.0,2020,-43.40622029064241,-28.549382716049386,3336.0,2600.0,1949.0,-53.227741780657546,2106.0,1859.0,-11.728395061728392,2.131253362022593,36.90155997848306,357.0,2160.0,1649.0,39.57283417326614,995.0,51.05182144689584,-48.0,2024,-43.0,2023,,,
01334,北海道 木古内町,,city,9514.0,6665.0,5341.0,3832.0,3832.0,2020,-59.7225141896153,-42.50562640660165,2822.0,1966.0,1295.0,-66.20563674321502,2532.0,1865.0,-26.342812006319114,2.0010723860589814,39.35656836461126,232.0,1678.0,1908.0,49.79123173277662,836.0,64.55598455598455,-33.0,2024,-95.0,2023,,,
01337,北海道 七飯町,,city,21267.0,28354.0,28463.0,27686.0,27686.0,2020,30.182912493534573,-2.3559286167736504,25669.0,22937.0,19706.0,-28.823231958390526,9911.0,11518.0,16.21430733528402,2.2878103837471784,28.972043757596804,3215.0,14743.0,9719.0,35.10438488766886,9466.0,48.03613112757536,-64.0,2024,-313.0,2023,,,
01343,北海道 鹿部町,,city,5011.0,4907.0,4767.0,3760.0,3760.0,2020,-24.965076830971867,-23.374770735683715,3039.0,2359.0,1778.0,-52.712765957446805,1513.0,1613.0,6.609385327164574,2.2287662740235588,33.292002479851206,342.0,1901.0,1517.0,40.34574468085106,971.0,54.6119235095613,-13.0,2024,-34.0,2023,,,
01345,北海道 森町,,city,23467.0,20233.0,17859.0,14338.0,14338.0,2020,-38.90143605914689,-29.1355706024811,11178.0,8600.0,6353.0,-55.69117031664109,7180.0,6310.0,-12.116991643454034,2.194770206022187,36.10142630744849,1364.0,7403.0,5532.0,38.58278699958153,3542.0,55.75318747048639,-177.0,2024,-241.0,2023,,,
01346,北海道 八雲町,,city,26359.0,21438.0,18896.0,15826.0,15826.0,2020,-39.95978603133654,-26.17781509469167,13278.0,10783.0,8382.0,-47.03652217869328,8063.0,7380.0,-8.470792508991687,2.047018970189702,41.78861788617886,1591.0,8504.0,5534.0,34.96777454821181,4236.0,50.536864710093056,-94.0,2024,-190.0,2023,,,
01347,北海道 長万部町,,city,11004.0,8032.0,6386.0,5109.0,5109.0,2020,-53.57142857142857,-36.391932270916335,4135.0,3223.0,2454.0,-51.96711685261304,3212.0,2543.0,-20.82814445828145,1.878883208808494,46.24459300039324,415.0,2507.0,2088.0,40.869054609512624,1277.0,52.037489812550945,-45.0,2024,-91.0,2023,,,
01361,北海道 江差町,,city,13930.0,10959.0,9004.0,7428.0,7428.0,2020,-46.6762383345298,-32.2200930741856,5965.0,4613.0,3445.0,-53.6214324178783,4515.0,3502.0,-22.43632336655592,1.9263278126784695,44.774414620217016,589.0,3950.0,2846.0,38.31448572967152,1798.0,52.191582002902756,-90.0,2024,-109.0,2023,,,
01362,北海道 上ノ国町,,city,8803.0,7152.0,5428.0,4306.0,4306.0,2020,-51.08485743496536,-39.793064876957494,3232.0,2342.0,1639.0,-61.9368323269856,2578.0,2050.0,-20.480993017843286,2.0639024390243903,38.146341463414636,388.0,2047.0,1868.0,43.38132837900604,1012.0,61.74496644295302,-44.0,2024,-89.0,2023,,,
01363,北海道 厚沢部町,,city,6862.0,5105.0,4409.0,3592.0,3592.0,2020,-47.6537452637715,-29.63761018609207,2851.0,2223.0,1664.0,-53.67483296213808,2015.0,1646.0,-18.31265508684864,2.1081409477521262,34.02187120291616,339.0,1713.0,1540.0,42.87305122494432,928.0,55.769230769230774,-61.0,2024,-63.0,2023,,,
01364,北海道 乙部町,,city,7031.0,5143.0,4408.0,3403.0,3403.0,2020,-51.600056890911674,-33.83239354462376,2543.0,1846.0,1301.0,-61.7690273288275,1870.0,1593.0,-14.812834224598925,2.0941619585687383,35.2165725047081,284.0,1567.0,1552.0,45.60681751395827,754.0,57.9554189085319,-46.0,2024,-61.0,2023,,,
01367,北海道 奥尻町,,city,5490.0,3921.0,3033.0,2410.0,2410.0,2020,-56.102003642987256,-38.53608773272125,1846.0,1362.0,967.0,-59.87551867219917,1577.0,1203.0,-23.715916296766014,1.8304239401496258,47.049044056525354,163.0,1250.0,997.0,41.369294605809124,473.0,48.91416752843847,-90.0,2024,-27.0,2023,,,
01370,北海道 今金町,,city,9241.0,6906.0,6186.0,5072.0,5072.0,2020,-45.114165133643546,-26.55661743411526,4075.0,3234.0,2513.0,-50.45347003154574,2562.0,2179.0,-14.949258391881347,2.1656723267553923,35.383203304268015,468.0,2515.0,2089.0,41.186908517350155,1325.0,52.7258257063271,-84.0,2024,-82.0,2023,,,
01371,北海道 せたな町,,city,16051.0,11842.0,9590.0,7398.0,7398.0,2020,-53.90941374369198,-37.527444688397225,5675.0,4216.0,3033.0,-59.00243309002433,4543.0,3517.0,-22.584195465551392,1.9968723343758885,38.69775376741541,587.0,3323.0,3482.0,47.066774804001085,1790.0,59.01747444774151,-65.0,2024,-146.0,2023,,,
01391,北海道 島牧村,,city,3138.0,2224.0,1781.0,1356.0,1356.0,2020,-56.78776290630976,-39.02877697841727,1055.0,817.0,649.0,-52.138643067846616,876.0,612.0,-30.136986301369863,2.0359477124183005,41.33986928104575,112.0,680.0,564.0,41.5929203539823,309.0,47.61171032357473,-20.0,2024,-16.0,2023,,,
